tagihan_id;mahasiswa;tanggal_jatuh_tempo;is_terlambat;nominal_tagihan;nominal_harus_bayar;jenis_pembayaran;tahun_ajaran;semester_tagihan;jenis_semester;bulan_jatuh_tempo;angkatan;kode_prodi;nama_prodi;jalur_masuk;subjalur_masuk;jenis_kelamin;statusmhs_periode;is_statusmhs_periode_missing;kps_status;is_kps_status_missing;jumlah_saudara;is_jumlah_saudara_missing;penghasilan_ortu_label;is_penghasilan_ortu_missing;pendidikan_ayah_label;is_pendidikan_ayah_missing;pendidikan_ibu_label;is_pendidikan_ibu_missing;pekerjaan_ayah;is_pekerjaan_ayah_missing;pekerjaan_ibu;is_pekerjaan_ibu_missing;prev_tagihan_count;prev_late_count;prev_late_ratio;prev_cicilan_count;prev_cicilan_ratio
15751;Mahasiswa 1340;2017-03-18;0;2802000.00;6500000.00;Semester;2016/2017;4;Genap;3;2015;20301;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;6;0;3 Juta;0;SMP;0;S1;0;Wiraswasta;0;IRT;0;5;0;0.0000;2;0.4000
13168;Mahasiswa 1346;2017-03-18;0;2002000.00;5500000.00;Semester;2016/2017;4;Genap;3;2015;62401;Akuntansi;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;1;0;0.0000;0;0.0000
15756;Mahasiswa 0487;2017-03-25;0;3002000.00;5800000.00;Semester;2016/2017;8;Genap;3;2013;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;7;0;0.0000;2;0.2857
13131;Mahasiswa 0773;2017-03-31;0;6400000.00;6400000.00;Semester;2016/2017;6;Genap;3;2014;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Ya;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;11;0;0.0000;6;0.5455
15226;Mahasiswa 1406;2017-03-31;0;1000000.00;6500000.00;Semester;2016/2017;2;Genap;3;2016;20301;Teknik Elektronika;PSUD;Beasiswa YPCR;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
15864;Mahasiswa 0237;2017-04-01;0;4602000.00;5600000.00;Semester;2016/2017;10;Genap;4;2012;55301;Teknik Informatika;PSUD;SMK;L;Aktif;0;Unknown;0;4;0;1 Juta;0;SMA;0;S1;0;Wiraswasta;0;IRT;0;6;0;0.0000;1;0.1667
15892;Mahasiswa 1298;2017-04-01;0;6502000.00;6502000.00;SPT;2016/2017;3;Ganjil;4;2015;56401;Teknik Komputer;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;0;0.0000;3;0.6000
15886;Mahasiswa 1496;2017-04-01;0;3252000.00;6500000.00;Semester;2016/2017;2;Genap;4;2016;20301;Teknik Elektronika;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;3;1;0.3333;2;0.6667
15887;Mahasiswa 1498;2017-04-01;0;3252000.00;6500000.00;Semester;2016/2017;2;Genap;4;2016;57301;Sistem Informasi;UMPCR;UMPCR II;P;Aktif;0;Unknown;0;3;0;2 Juta;0;SMP;0;SMA;0;Tani;0;IRT;0;3;0;0.0000;0;0.0000
15807;Mahasiswa 0503;2017-04-03;1;4402000.00;5400000.00;Semester;2016/2017;8;Genap;4;2013;62401;Akuntansi;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;0;0.0000;1;0.2000
15753;Mahasiswa 0285;2017-04-04;0;2802000.00;5600000.00;Semester;2016/2017;10;Genap;4;2012;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;0;0.0000;1;0.2000
15936;Mahasiswa 0654;2017-04-07;1;2502000.00;5400000.00;Semester;2016/2017;8;Genap;4;2013;20402;Teknik Telekomunikasi;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;0;0.0000;0;0.0000
15736;Mahasiswa 0934;2017-04-11;0;4102000.00;5400000.00;Semester;2016/2017;6;Genap;4;2014;62401;Akuntansi;PSUD;SMK;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;9;0;0.0000;5;0.5556
15905;Mahasiswa 1318;2017-04-11;1;1002000.00;5500000.00;Semester;2016/2017;4;Genap;4;2015;62401;Akuntansi;UMPCR;UMPCR II;L;Cuti;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;4;1;0.2500;0;0.0000
15771;Mahasiswa 0196;2017-04-13;0;5102000.00;5600000.00;Semester;2016/2017;10;Genap;4;2012;55301;Teknik Informatika;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;6;0;0.0000;1;0.1667
15822;Mahasiswa 1287;2017-04-13;0;3002000.00;6500000.00;Semester;2016/2017;4;Genap;4;2015;20301;Teknik Elektronika;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;3;0;Diatas 5 Juta;0;S2;0;S1;0;PNS;0;IRT;0;2;0;0.0000;1;0.5000
15826;Mahasiswa 0312;2017-04-14;0;2800000.00;5600000.00;Semester;2016/2017;10;Genap;4;2012;55301;Teknik Informatika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;7;0;0.0000;2;0.2857
15924;Mahasiswa 0422;2017-04-14;0;1402000.00;5400000.00;Semester;2016/2017;8;Genap;4;2013;20401;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;6;0;0.0000;1;0.1667
15808;Mahasiswa 0630;2017-04-26;1;4852000.00;5400000.00;Semester;2016/2017;8;Genap;4;2013;62401;Akuntansi;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;3;0;Diatas 5 Juta;0;S2;0;S2;0;Karyawan Swasta;0;-;0;6;0;0.0000;2;0.3333
15829;Mahasiswa 0364;2017-04-29;1;2202000.00;5400000.00;Semester;2016/2017;8;Genap;4;2013;56401;Teknik Komputer;UMPCR;UMPCR II;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;6;1;0.1667;1;0.1667
15725;Mahasiswa 1169;2017-04-29;0;5502000.00;6500000.00;Semester;2016/2017;4;Genap;4;2015;57301;Sistem Informasi;UMPCR;UMPCR I;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;8;0;0.0000;4;0.5000
16020;Mahasiswa 1582;2017-05-04;0;6840000.00;6840000.00;SPT;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16023;Mahasiswa 1582;2017-05-04;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16025;Mahasiswa 1668;2017-05-04;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16026;Mahasiswa 1668;2017-05-04;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16027;Mahasiswa 1668;2017-05-04;1;4275000.00;4275000.00;SPT;2017/2018;3;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16028;Mahasiswa 1668;2017-05-04;1;4275000.00;4275000.00;SPT;2017/2018;5;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16029;Mahasiswa 1668;2017-05-04;1;4275000.00;4275000.00;SPT;2017/2018;7;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16009;Mahasiswa 1681;2017-05-04;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16010;Mahasiswa 1681;2017-05-04;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16011;Mahasiswa 1681;2017-05-04;1;4275000.00;4275000.00;SPT;2017/2018;3;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16012;Mahasiswa 1681;2017-05-04;1;4275000.00;4275000.00;SPT;2017/2018;5;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16013;Mahasiswa 1681;2017-05-04;1;4275000.00;4275000.00;SPT;2017/2018;7;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMK;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16015;Mahasiswa 1709;2017-05-04;0;5700000.00;5700000.00;SPT;2017/2018;1;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;Beasiswa;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16016;Mahasiswa 1709;2017-05-04;0;500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;Beasiswa;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
15937;Mahasiswa 0654;2017-05-05;1;2402000.00;5400000.00;Semester;2016/2017;8;Genap;5;2013;20402;Teknik Telekomunikasi;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;5;1;0.2000;0;0.0000
16065;Mahasiswa 1552;2017-05-05;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;20301;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;4;0;2 Juta;0;SMP;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16066;Mahasiswa 1552;2017-05-05;0;5025000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;20301;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;4;0;2 Juta;0;SMP;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16067;Mahasiswa 1552;2017-05-05;1;3015000.00;3015000.00;SPT;2017/2018;3;Ganjil;5;2017;20301;Teknik Elektronika;UMPCR;UMPCR I;L;Unknown;1;Unknown;0;4;0;2 Juta;0;SMP;0;S1;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16078;Mahasiswa 1556;2017-05-05;0;5500000.00;5500000.00;Semester;2017/2018;1;Ganjil;5;2017;20402;Teknik Telekomunikasi;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16079;Mahasiswa 1556;2017-05-05;0;4560000.00;4560000.00;SPT;2017/2018;1;Ganjil;5;2017;20402;Teknik Telekomunikasi;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16080;Mahasiswa 1556;2017-05-05;1;4560000.00;4560000.00;SPT;2017/2018;3;Ganjil;5;2017;20402;Teknik Telekomunikasi;PSUD;SMU;P;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16081;Mahasiswa 1556;2017-05-05;1;4560000.00;4560000.00;SPT;2017/2018;5;Ganjil;5;2017;20402;Teknik Telekomunikasi;PSUD;SMU;P;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16035;Mahasiswa 1636;2017-05-05;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;0;4;0;3 Juta;0;S2;0;S2;0;Guru;0;PNS;0;0;0;0.0000;0;0.0000
16036;Mahasiswa 1636;2017-05-05;1;4275000.00;4275000.00;SPT;2017/2018;3;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Unknown;1;Unknown;0;4;0;3 Juta;0;S2;0;S2;0;Guru;0;PNS;0;0;0;0.0000;0;0.0000
16037;Mahasiswa 1636;2017-05-05;1;4275000.00;4275000.00;SPT;2017/2018;5;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Unknown;1;Unknown;0;4;0;3 Juta;0;S2;0;S2;0;Guru;0;PNS;0;0;0;0.0000;0;0.0000
16038;Mahasiswa 1636;2017-05-05;1;4275000.00;4275000.00;SPT;2017/2018;7;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Unknown;1;Unknown;0;4;0;3 Juta;0;S2;0;S2;0;Guru;0;PNS;0;0;0;0.0000;0;0.0000
16017;Mahasiswa 1709;2017-05-05;0;3600000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;Beasiswa;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;3;0;0.0000;1;0.3333
16098;Mahasiswa 1599;2017-05-06;0;5500000.00;5500000.00;Semester;2017/2018;1;Ganjil;5;2017;20401;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16099;Mahasiswa 1599;2017-05-06;0;4560000.00;4560000.00;SPT;2017/2018;1;Ganjil;5;2017;20401;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16100;Mahasiswa 1599;2017-05-06;1;4560000.00;4560000.00;SPT;2017/2018;3;Ganjil;5;2017;20401;Teknik Elektronika;PSUD;SMU;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16101;Mahasiswa 1599;2017-05-06;1;4560000.00;4560000.00;SPT;2017/2018;5;Ganjil;5;2017;20401;Teknik Elektronika;PSUD;SMU;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16146;Mahasiswa 1641;2017-05-06;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;0;2;0;Diatas 5 Juta;0;S2;0;S2;0;Pegawai BUMN/D;0;Wiraswasta;0;0;0;0.0000;0;0.0000
16147;Mahasiswa 1641;2017-05-06;1;2565000.00;2565000.00;SPT;2017/2018;3;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;L;Unknown;1;Unknown;0;2;0;Diatas 5 Juta;0;S2;0;S2;0;Pegawai BUMN/D;0;Wiraswasta;0;0;0;0.0000;0;0.0000
16148;Mahasiswa 1641;2017-05-06;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;L;Aktif;0;Unknown;0;2;0;Diatas 5 Juta;0;S2;0;S2;0;Pegawai BUMN/D;0;Wiraswasta;0;0;0;0.0000;0;0.0000
16133;Mahasiswa 1671;2017-05-06;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;0;4;0;3 Juta;0;S1;0;S1;0;Wiraswasta;0;Wiraswasta;0;0;0;0.0000;0;0.0000
16134;Mahasiswa 1671;2017-05-06;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Aktif;0;Unknown;0;4;0;3 Juta;0;S1;0;S1;0;Wiraswasta;0;Wiraswasta;0;0;0;0.0000;0;0.0000
16135;Mahasiswa 1671;2017-05-06;0;2565000.00;2565000.00;SPT;2017/2018;3;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;P;Unknown;1;Unknown;0;4;0;3 Juta;0;S1;0;S1;0;Wiraswasta;0;Wiraswasta;0;0;0;0.0000;0;0.0000
16103;Mahasiswa 1687;2017-05-06;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16104;Mahasiswa 1687;2017-05-06;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16105;Mahasiswa 1687;2017-05-06;0;4275000.00;4275000.00;SPT;2017/2018;3;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16106;Mahasiswa 1687;2017-05-06;0;4275000.00;4275000.00;SPT;2017/2018;5;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16107;Mahasiswa 1687;2017-05-06;0;4275000.00;4275000.00;SPT;2017/2018;7;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16110;Mahasiswa 1717;2017-05-06;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16114;Mahasiswa 1717;2017-05-06;1;4275000.00;6700000.00;SPT;2017/2018;1;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;SMU;L;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16121;Mahasiswa 1717;2017-05-06;0;2565000.00;2565000.00;SPT;2017/2018;3;Ganjil;5;2017;20301;Teknik Elektronika;PSUD;SMU;L;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16141;Mahasiswa 1718;2017-05-06;0;5500000.00;5500000.00;Semester;2017/2018;1;Ganjil;5;2017;56401;Teknik Komputer;PSUD;PSUD Khusus;L;Aktif;0;Unknown;0;3;0;2 Juta;0;S2;0;S2;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16142;Mahasiswa 1718;2017-05-06;0;4560000.00;5700000.00;SPT;2017/2018;1;Ganjil;5;2017;56401;Teknik Komputer;PSUD;PSUD Khusus;L;Aktif;0;Unknown;0;3;0;2 Juta;0;S2;0;S2;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16143;Mahasiswa 1718;2017-05-06;0;4560000.00;4560000.00;SPT;2017/2018;3;Ganjil;5;2017;56401;Teknik Komputer;PSUD;PSUD Khusus;L;Unknown;1;Unknown;0;3;0;2 Juta;0;S2;0;S2;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16144;Mahasiswa 1718;2017-05-06;0;4560000.00;4560000.00;SPT;2017/2018;5;Ganjil;5;2017;56401;Teknik Komputer;PSUD;PSUD Khusus;L;Unknown;1;Unknown;0;3;0;2 Juta;0;S2;0;S2;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16031;Mahasiswa 1553;2017-05-07;1;4560000.00;4560000.00;SPT;2017/2018;1;Ganjil;5;2017;62401;Akuntansi;UMPCR;UMPCR I;L;Unknown;1;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16032;Mahasiswa 1553;2017-05-07;1;912000.00;1140000.00;SPT;2017/2018;3;Ganjil;5;2017;62401;Akuntansi;UMPCR;UMPCR I;L;Unknown;1;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16033;Mahasiswa 1553;2017-05-07;1;5500000.00;5500000.00;Semester;2017/2018;1;Ganjil;5;2017;62401;Akuntansi;UMPCR;UMPCR I;L;Unknown;1;Unknown;1;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16207;Mahasiswa 1333;2017-05-08;1;500000.00;500000.00;Cuti;2016/2017;4;Genap;5;2015;20301;Teknik Elektronika;UMPCR;UMPCR II;P;Cuti;0;Unknown;1;1;0;3 Juta;0;S1;0;S1;0;Karyawan Swasta;0;IRT;0;6;2;0.3333;2;0.3333
16111;Mahasiswa 1615;2017-05-08;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16112;Mahasiswa 1615;2017-05-08;0;2565000.00;2565000.00;SPT;2017/2018;3;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Unknown;1;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16113;Mahasiswa 1615;2017-05-08;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;55301;Teknik Informatika;PSUD;SMU;P;Aktif;0;Unknown;0;;1;Unknown;1;Tidak diisi;1;Tidak diisi;1;Unknown;1;Unknown;1;0;0;0.0000;0;0.0000
16127;Mahasiswa 1702;2017-05-08;0;4275000.00;4275000.00;SPT;2017/2018;1;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;L;Aktif;0;Unknown;0;3;0;4 Juta;0;S2;0;S2;0;PNS;0;Wiraswasta;0;0;0;0.0000;0;0.0000
16128;Mahasiswa 1702;2017-05-08;1;4275000.00;4275000.00;SPT;2017/2018;3;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;L;Unknown;1;Unknown;0;3;0;4 Juta;0;S2;0;S2;0;PNS;0;Wiraswasta;0;0;0;0.0000;0;0.0000
16129;Mahasiswa 1702;2017-05-08;1;4275000.00;4275000.00;SPT;2017/2018;5;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;L;Unknown;1;Unknown;0;3;0;4 Juta;0;S2;0;S2;0;PNS;0;Wiraswasta;0;0;0;0.0000;0;0.0000
16130;Mahasiswa 1702;2017-05-08;1;4275000.00;4275000.00;SPT;2017/2018;7;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;L;Unknown;1;Unknown;0;3;0;4 Juta;0;S2;0;S2;0;PNS;0;Wiraswasta;0;0;0;0.0000;0;0.0000
16131;Mahasiswa 1702;2017-05-08;0;6500000.00;6500000.00;Semester;2017/2018;1;Ganjil;5;2017;57301;Sistem Informasi;PSUD;SMU;L;Aktif;0;Unknown;0;3;0;4 Juta;0;S2;0;S2;0;PNS;0;Wiraswasta;0;0;0;0.0000;0;0.0000
16203;Mahasiswa 1544;2017-05-09;0;5500000.00;5500000.00;Semester;2017/2018;1;Ganjil;5;2017;20401;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;2;0;3 Juta;0;S1;0;SMA;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16240;Mahasiswa 1544;2017-05-09;0;5360000.00;5360000.00;SPT;2017/2018;1;Ganjil;5;2017;20401;Teknik Elektronika;UMPCR;UMPCR I;L;Aktif;0;Unknown;0;2;0;3 Juta;0;S1;0;SMA;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16241;Mahasiswa 1544;2017-05-09;1;1072000.00;1072000.00;SPT;2017/2018;3;Ganjil;5;2017;20401;Teknik Elektronika;UMPCR;UMPCR I;L;Unknown;1;Unknown;0;2;0;3 Juta;0;S1;0;SMA;0;Karyawan Swasta;0;IRT;0;0;0;0.0000;0;0.0000
16198;Mahasiswa 1561;2017-05-09;0;4560000.00;4560000.00;SPT;2017/2018;1;Ganjil;5;2017;21412;Teknik Mekatronika;PSUD;SMK;L;Aktif;0;Unknown;0;4;0;5 Juta;0;S2;0;S2;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
16199;Mahasiswa 1561;2017-05-09;0;4560000.00;4560000.00;SPT;2017/2018;3;Ganjil;5;2017;21412;Teknik Mekatronika;PSUD;SMK;L;Unknown;1;Unknown;0;4;0;5 Juta;0;S2;0;S2;0;Wiraswasta;0;IRT;0;0;0;0.0000;0;0.0000
